OWNER;TABLE_NAME;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COMMENTS;CONSTRAINTS
SISSEG;AUDITORIA;24932393;N;3;DAT_AUDITORIA;DATE;7;N;;8;16585728;0;NO;Data da execu��o do comando.;SYS_C0059074 (C: ENABLED)
SISSEG;AUDITORIA;24932393;N;5;DSC_COMANDO_SQL;CLOB;4000;Y;;0;0;24932393;NO;SQL do comando executado.; (: )
SISSEG;AUDITORIA;24932393;N;6;DSC_ESTADO_ANTES;CLOB;4000;Y;;332;0;13139641;NO;; (: )
SISSEG;AUDITORIA;24932393;N;7;DSC_ESTADO_DEPOIS;CLOB;4000;Y;;352;0;13139641;NO;; (: )
SISSEG;AUDITORIA;24932393;N;4;SEQ_ACAO;NUMBER;22;Y;0;3;181;13096130;NO;Sequencial da a��o que disparou o comando.;FK_AUDIT_INTER (FOREIGN KEY: DISABLED)
SISSEG;AUDITORIA;24932393;N;8;SEQ_ACESSO;NUMBER;22;Y;0;7;7858176;0;NO;;FK_AUDITORIA_R_ACESSO (FOREIGN KEY: ENABLED)
SISSEG;AUDITORIA;24932393;N;1;SEQ_AUDITORIA;NUMBER;22;N;0;6;24932393;0;NO;Sequencial da auditoria.;PK_AUDITORIA (PRIMARY KEY: ENABLED)- SYS_C0059072 (C: ENABLED)
SISSEG;AUDITORIA;24932393;N;10;SEQ_SISTEMA;NUMBER;22;Y;0;3;87;11837771;NO;Sequencial do sistema;FK_SISTEMA_R_AUDITORIA (FOREIGN KEY: ENABLED)
SISSEG;AUDITORIA;24932393;N;2;TIP_OPERACAO;VARCHAR2;1;N;;2;4;0;NO;Indica se foi efetuado uma opera��o de INSERT, UPDATE ou DELETE.;CKC_TIP_OPERACAO_AUDITORI (C: ENABLED)- SYS_C0059073 (C: ENABLED)
SISSEG;BLOQUEIO_ACAO_DEPENDENTE;1;N;2;SEQ_ACAO;NUMBER;22;N;0;5;1;0;NO;Sequencial da a��o bloqueada;FK_BLOQU_INTER (FOREIGN KEY: ENABLED)- SYS_C0059079 (C: ENABLED)
SISSEG;BLOQUEIO_ACAO_DEPENDENTE;1;N;3;SEQ_BLOQ_ACAO_DEPENDENTE;NUMBER;22;N;0;4;1;0;NO;;SYS_C0059080 (C: ENABLED)
SISSEG;BLOQUEIO_ACAO_DEPENDENTE;1;N;1;SEQ_USUARIO;NUMBER;22;N;0;5;1;0;NO;Seq�encial do usu�rio dependente;FK_BLOQU_USUAR (FOREIGN KEY: ENABLED)- PK_BLOQUEIO_ACAO_DEPENDENTE (PRIMARY KEY: ENABLED)- SYS_C0059078 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;5;COD_MOTIVO;NUMBER;22;N;0;0;0;0;NO;C�digo do bloqueio do usu�rio;SYS_C0059086 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;7;DAT_BLOQUEIO;DATE;7;N;;0;0;0;NO;Data do bloqueio do usu�rio;SYS_C0059087 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;8;DAT_DESBLOQUEIO;DATE;7;Y;;0;0;0;NO;Data do desbloqueio do usu�rio; (: )
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;4;DSC_MOTIVO_BLOQUEIO;VARCHAR2;99;N;;0;0;0;NO;Motivo do bloqueio do usu�rio;SYS_C0059085 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;6;DSC_MOTIVO_DESBLOQUEIO;VARCHAR2;99;Y;;0;0;0;NO;Motivo do desbloqueio do usu�rio; (: )
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;1;SEQ_BLOQUEIO_USUARIO_SISTEMA;NUMBER;22;N;0;0;0;0;NO;Chave Prim�ria gerada por uma sequence;PK_BLOQUEIO_USUARIO_SISTEMA (PRIMARY KEY: ENABLED)- SYS_C0059082 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;2;SEQ_SISTEMA;NUMBER;22;N;0;0;0;0;NO;Sequencial do sistema;FK_TB_BLO_USU_SIS_R_SISTEMA (FOREIGN KEY: ENABLED)- SYS_C0059083 (C: ENABLED)
SISSEG;BLOQUEIO_USUARIO_SISTEMA;0;N;3;SEQ_USUARIO;NUMBER;22;N;0;0;0;0;NO;Seq�encial do usu�rio;FK_TB_BLO_USU_SIS_R_USUARIO (FOREIGN KEY: ENABLED)- SYS_C0059084 (C: ENABLED)
SISSEG;CHAVE;1700;N;2;NUM_POSICAO;NUMBER;22;Y;0;3;100;0;NO;Posi��o relativa ao valor da chave; (: )
SISSEG;CHAVE;1700;N;1;SEQ_MATRIZ;NUMBER;22;Y;0;3;17;0;NO;Chave estrangeira relativa a tabela SISSEG.MATRIZ;FK_TB_CHAVE_R_MATRIZ (FOREIGN KEY: ENABLED)
SISSEG;CHAVE;1700;N;3;VLR_CHAVE;VARCHAR2;100;Y;;17;1565;0;NO;Valor da chave; (: )
SISSEG;CONFIG_ORGAO;19;N;1;COD_CONFIG_ORGAO;NUMBER;22;N;0;3;19;0;NO;C�digo do Posto ou outro �rg�o Local que tenha base de dados local.;PK_CONFIG_ORGAO (PRIMARY KEY: ENABLED)- SYS_C0059089 (C: ENABLED)
SISSEG;CONFIG_ORGAO;19;N;2;COD_ORGAO_LOCAL;NUMBER;22;N;0;6;19;0;NO;C�DIGO DO �RG�O LOCAL;FK_CON_ORG_R_ORG_LOC (FOREIGN KEY: ENABLED)- SYS_C0059090 (C: ENABLED)
SISSEG;CONFIG_ORGAO;19;N;3;DSC_SIGLA;VARCHAR2;3;Y;;4;19;0;NO;Sigla ou minem�nico utilizado para identificar um �rg�o Local.; (: )
SISSEG;CONVENIO;0;N;3;DSC_CONVENIO;VARCHAR2;400;Y;;0;0;0;NO;Descri��o detalhada do conv�nio.; (: )
SISSEG;CONVENIO;0;N;2;NOM_CONVENIO;VARCHAR2;50;Y;;0;0;0;NO;Nome do conv�nio; (: )
SISSEG;CONVENIO;0;N;1;SEQ_CONVENIO;NUMBER;22;N;0;0;0;0;NO;Sequencial do conv�nio;PK_CONVENIO (PRIMARY KEY: ENABLED)- SYS_C0059092 (C: ENABLED)
SISSEG;EMPRESA_CONVENIO;0;N;5;COD_ORGAO_LOCAL;NUMBER;22;Y;0;0;0;0;NO;Dever� ser informado quando a empresa for um �rg�o da tabela de �rg�os Locais.;FK_EMPRE_ORGAO (FOREIGN KEY: ENABLED)
SISSEG;EMPRESA_CONVENIO;0;N;3;SEQ_CONTRIBUINTE;NUMBER;22;Y;0;0;0;0;NO;Dever� ser preenchida quando a empresa conveniada for um contribuinte; (: )
SISSEG;EMPRESA_CONVENIO;0;N;2;SEQ_CONVENIO;NUMBER;22;N;0;0;0;0;NO;Sequencial do conv�nio;FK_EMPRE_CONVE (FOREIGN KEY: ENABLED)- SYS_C0059095 (C: ENABLED)
SISSEG;EMPRESA_CONVENIO;0;N;1;SEQ_EMPRESA_CONVENIO;NUMBER;22;N;0;0;0;0;NO;Sequencial da empresa conv�nio;PK_EMPRESA_CONVENIO (PRIMARY KEY: ENABLED)- SYS_C0059094 (C: ENABLED)
SISSEG;EMPRESA_CONVENIO;0;N;4;SEQ_PESSOA_FISICA_JURIDICA;NUMBER;22;Y;0;0;0;0;NO;Dever� ser informado quando a empresa conveniada n�o pertencer ao cadastro de contribuintes.; (: )
SISSEG;GRUPO;481;N;3;DSC_GRUPO;VARCHAR2;100;N;;19;465;0;NO;"Descri��o do grupo.
Ex: GESTOR, ANALISTA, SUPERVISOR.";SYS_C0059099 (C: ENABLED)
SISSEG;GRUPO;481;N;8;NOM_SENHA_GRUPO;VARCHAR2;120;Y;;3;7;472;NO;Nome da Senha do Grupo que ser� utilizado para obter conex�o com o banco.; (: )
SISSEG;GRUPO;481;N;7;NOM_USUARIO_GRUPO;VARCHAR2;50;Y;;2;6;471;NO;Nome do Usu�rio do Grupo que ser� utilizado para obter conex�o com o banco.; (: )
SISSEG;GRUPO;481;N;1;SEQ_GRUPO;NUMBER;22;N;0;4;481;0;NO;Sequencial do grupo;PK_GRUPO (PRIMARY KEY: ENABLED)- SYS_C0059097 (C: ENABLED)
SISSEG;GRUPO;481;N;6;SEQ_ROLE;NUMBER;22;Y;0;2;13;461;NO;;FK_GRUPO_R_ROLE (FOREIGN KEY: DISABLED)
SISSEG;GRUPO;481;N;2;SEQ_SISTEMA;NUMBER;22;N;0;4;121;0;NO;Sequencial do sistema.;FK_GRUPO_SISTE (FOREIGN KEY: ENABLED)- SYS_C0059098 (C: ENABLED)
SISSEG;GRUPO;481;N;5;STA_GESTOR;VARCHAR2;1;N;;2;2;0;NO;Indica se o grupo � de gestores do sistema.;CKC_GRUPO_STA_GESTOR (C: ENABLED)- SYS_C0059101 (C: ENABLED)
SISSEG;GRUPO;481;N;4;STA_GRUPO;NUMBER;22;N;0;3;3;0;NO;"Indica o statuso do grupo.
Ex; ATIVO, BLOQUEADO.";CKC_GRUPO_STA_GRUPO (C: ENABLED)- SYS_C0059100 (C: ENABLED)
SISSEG;GRUPO;481;N;9;STA_PRIORIDADE;NUMBER;22;Y;0;2;18;273;NO;Prioridade do grupo. Caso um usu�rio esteja associado a N perfis e estes possuem relacionamento com diferentes grupos de um mesmo sistema, o grupo de maior prioridade ser� utilizado.; (: )
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;6;DAT_EXCLUSAO;DATE;7;Y;;2;1033;8676;NO;Data da exclus�o da a��o do grupo;GRUPO_INTERFACE_PERMISSAO_UK1 (UNIQUE: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;4;DAT_INCLUSAO;DATE;7;N;;8;8068;0;NO;Data da inclus�o da a��o no grupo.;SYS_C0059108 (C: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;2;SEQ_ACAO;NUMBER;22;N;0;5;3021;0;NO;Sequencial da a��o.;FK_GRUPO_INTER (FOREIGN KEY: DISABLED)- GRUPO_INTERFACE_PERMISSAO_UK1 (UNIQUE: ENABLED)- SYS_C0059106 (C: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;1;SEQ_GRUPO;NUMBER;22;N;0;4;344;0;NO;Sequencial do grupo;FK_GRUPO_GRUPO (FOREIGN KEY: ENABLED)- GRUPO_INTERFACE_PERMISSAO_UK1 (UNIQUE: ENABLED)- SYS_C0059105 (C: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;7;SEQ_GRUPO_INTER_PERMISSAO;NUMBER;22;N;0;5;9709;0;NO;;PK_GRUPO_INTERFACE_PERMISSAO (PRIMARY KEY: ENABLED)- SYS_C0059109 (C: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;5;SEQ_USUARIO_EXC;NUMBER;22;Y;0;2;12;8676;NO;Seq�encial do usu�rio que fez a exclus�o da interface no grupo;FK_GRUPO_USUAR_EXC (FOREIGN KEY: ENABLED)
SISSEG;GRUPO_INTERFACE_PERMISSAO;9709;N;3;SEQ_USUARIO_INC;NUMBER;22;N;0;6;17;0;NO;Seq�encial do usu�rio que efetuou a inclus�o da interface para o grupo;FK_GRUPO_USUAR (FOREIGN KEY: ENABLED)- SYS_C0059107 (C: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;6;DAT_EXCLUSAO;DATE;7;Y;;4;5259;21489;NO;Data da exclus�o do usu�rio do grupo;UK_GRUPO_USUARIO (UNIQUE: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;3;DAT_INCLUSAO;DATE;7;N;;8;24816;0;NO;Data da inclus�o do usu�rio no grupo.;SYS_C0059114 (C: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;1;SEQ_GRUPO;NUMBER;22;N;0;4;393;0;NO;Sequencial do grupo;FK_GRUPO_USUAR_GRUPO (FOREIGN KEY: ENABLED)- SYS_C0059112 (C: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;7;SEQ_GRUPO_USUARIO;NUMBER;22;N;0;5;30920;0;NO;;PK_GRUPO_USUARIO (PRIMARY KEY: ENABLED)- SYS_C0059116 (C: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;8;SEQ_SISTEMA;NUMBER;22;N;0;4;103;0;NO;;FK_GRUPO_US_R_SISTEMA (FOREIGN KEY: ENABLED)- SYS_C0059117 (C: ENABLED)- UK_GRUPO_USUARIO (UNIQUE: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;2;SEQ_USUARIO;NUMBER;22;N;0;6;3946;0;NO;Seq�encial do usu�rio;FK_GRUPO_USUAR_USUARIO (FOREIGN KEY: DISABLED)- SYS_C0059113 (C: ENABLED)- UK_GRUPO_USUARIO (UNIQUE: ENABLED)
SISSEG;GRUPO_USUARIO;30920;N;5;SEQ_USUARIO_EXC;NUMBER;22;Y;0;2;101;24727;NO;Seq�encial do usu�rio que efetuou a exclus�o do usu�rio do grupo.;FK_GRUPO_USUAR_USUARIO_EXC (FOREIGN KEY: DISABLED)
SISSEG;GRUPO_USUARIO;30920;N;4;SEQ_USUARIO_INC;NUMBER;22;N;0;6;338;0;NO;Seq�encial do usu�rio que efetuou a inclus�o do usu�rio no grupo;FK_GRUPO_USUAR_USUARIO_INC (FOREIGN KEY: DISABLED)- SYS_C0059115 (C: ENABLED)
SISSEG;HIST_SENHA_USUARIO;0;N;2;DAT_ALTERACAO;DATE;7;N;;0;0;0;NO;Data da altera��o da senha.;SYS_C0059121 (C: ENABLED)
SISSEG;HIST_SENHA_USUARIO;0;N;3;DSC_SENHA;VARCHAR2;40;N;;0;0;0;NO;Senha criptografada.;SYS_C0059122 (C: ENABLED)
SISSEG;HIST_SENHA_USUARIO;0;N;4;SEQ_HIST_SENHA_USUARIO;NUMBER;22;N;0;0;0;0;NO;;PK_HIST_SENHA_USUARIO (PRIMARY KEY: ENABLED)- SYS_C0059123 (C: ENABLED)
SISSEG;HIST_SENHA_USUARIO;0;N;1;SEQ_USUARIO;NUMBER;22;N;0;0;0;0;NO;Seq�encial do usu�rio;FK_HIST__USUAR (FOREIGN KEY: ENABLED)- SYS_C0059120 (C: ENABLED)
SISSEG;INDISPONIBILIDADE_ACAO;0;N;7;DAT_FIM;DATE;7;Y;;0;0;0;NO;Data de t�rmino do bloqueio; (: )
SISSEG;INDISPONIBILIDADE_ACAO;0;N;6;DAT_INICIO;DATE;7;Y;;0;0;0;NO;Data do in�cio do bloqueio; (: )
SISSEG;INDISPONIBILIDADE_ACAO;0;N;5;DSC_MOTIVO;VARCHAR2;255;Y;;0;0;0;NO;Motivo do bloqueio tempor�rio da a��o.; (: )
SISSEG;INDISPONIBILIDADE_ACAO;0;N;2;SEQ_ACAO;NUMBER;22;Y;0;0;0;0;NO;Sequnecial da a��o;FK_INDIS_INTER (FOREIGN KEY: ENABLED)
SISSEG;INDISPONIBILIDADE_ACAO;0;N;1;SEQ_INDISPONIBILIDADE_ACAO;NUMBER;22;N;0;0;0;0;NO;Chave prim�ria;PK_INDISPONIBILIDADE_ACAO (PRIMARY KEY: ENABLED)- SYS_C0059125 (C: ENABLED)
SISSEG;INDISPONIBILIDADE_ACAO;0;N;3;SEQ_INTERFACE;NUMBER;22;Y;0;0;0;0;NO;Sequencial da interface;FK_INDIS_ACAO_INTER (FOREIGN KEY: ENABLED)
SISSEG;INDISPONIBILIDADE_ACAO;0;N;4;SEQ_SISTEMA;NUMBER;22;Y;0;0;0;0;NO;Sequencial do sistema;FK_INDIS_SISTE (FOREIGN KEY: ENABLED)
SISSEG;INTERFACE;1164;N;3;DSC_INTERFACE;VARCHAR2;100;N;;21;1015;0;NO;Descri��o da interface;SYS_C0059129 (C: ENABLED)
SISSEG;INTERFACE;1164;N;6;NOM_URL_HELP;VARCHAR2;255;Y;;2;29;1134;NO;P�gina onde est� o help associado � interface.; (: )
SISSEG;INTERFACE;1164;N;1;SEQ_INTERFACE;NUMBER;22;N;0;5;1164;0;NO;Sequencial da interface.;PK_INTERFACE (PRIMARY KEY: ENABLED)- SYS_C0059127 (C: ENABLED)
SISSEG;INTERFACE;1164;N;7;SEQ_INTERFACE_PAI;NUMBER;22;Y;0;2;61;989;NO;Interface que executou a chamada.;FK_INTER_INTER (FOREIGN KEY: ENABLED)
SISSEG;INTERFACE;1164;N;2;SEQ_SISTEMA;NUMBER;22;N;0;4;98;0;NO;Sequencial do sistema;FK_INTER_SISTE (FOREIGN KEY: ENABLED)- SYS_C0059128 (C: ENABLED)
SISSEG;INTERFACE;1164;N;4;STA_MENU;VARCHAR2;1;N;;2;2;0;NO;Indica se a op��o deve aparecer no Menu do sistema;CKC_INTERFAC_STA_MENU (C: ENABLED)- SYS_C0059130 (C: ENABLED)
SISSEG;INTERFACE;1164;N;5;STA_VALIDA_SEG;VARCHAR2;1;N;;2;2;0;NO;Indica se deve ser checada a valida��o de seguran�a para a interface.;CKC_INTERFAC_STA_VALIDA_SEG (C: ENABLED)- SYS_C0059131 (C: ENABLED)
SISSEG;INTERFACE_ACAO;4055;N;3;DSC_ACAO;VARCHAR2;60;N;;26;3110;0;NO;Descril��o da a��o.;SYS_C0059137 (C: ENABLED)
SISSEG;INTERFACE_ACAO;4055;N;6;DSC_OPERACAO;VARCHAR2;4000;Y;;16;1515;1809;NO;Define os privilegios sobre objetos do banco de dados que precisar�o ser concedidos � role do grupo que tem acesso � transa��o.; (: )
SISSEG;INTERFACE_ACAO;4055;N;4;NOM_URL_HELP;VARCHAR2;255;Y;;2;7;4048;NO;Help associado � a��o.; (: )
SISSEG;INTERFACE_ACAO;4055;N;1;SEQ_ACAO;NUMBER;22;N;0;5;4055;0;NO;Sequencial da a��o.;PK_INTERFACE_ACAO (PRIMARY KEY: ENABLED)- SYS_C0059135 (C: ENABLED)
SISSEG;INTERFACE_ACAO;4055;N;2;SEQ_INTERFACE;NUMBER;22;N;0;5;1126;0;NO;Sequencial da interface que utiliza a a��o.;FK_INTER_ACAO_INTER (FOREIGN KEY: ENABLED)- SYS_C0059136 (C: ENABLED)
SISSEG;INTERFACE_ACAO;4055;N;5;TIP_ACESSO;NUMBER;22;Y;0;2;1;3417;NO;Indica se a a��o ficar� dispon�vel na intranet, na internet ou em ambas.;CKC_INTERFAC_TIP_ACESSO (C: ENABLED)
SISSEG;INTERFACE_ACAO_PARAMETRO;2669;N;2;DSC_PARAMETRO;VARCHAR2;255;N;;15;720;0;NO;;PK_INTERFACE_ACAO_PARAMETRO (PRIMARY KEY: ENABLED)- SYS_C0059141 (C: ENABLED)
SISSEG;INTERFACE_ACAO_PARAMETRO;2669;N;1;DSC_REQUISICAO;VARCHAR2;255;N;;30;707;0;NO;;PK_INTERFACE_ACAO_PARAMETRO (PRIMARY KEY: ENABLED)- SYS_C0059140 (C: ENABLED)
SISSEG;INTERFACE_ACAO_PARAMETRO;2669;N;3;SEQ_ACAO;NUMBER;22;N;0;5;1942;0;NO;Sequncial da a��o;FK_INTER_INTER_ACAO_PARAM (FOREIGN KEY: ENABLED)- SYS_C0059142 (C: ENABLED)
SISSEG;MATRIZ;17;N;6;DAT_BLOQUEIO;DATE;7;Y;;6;12;5;NO;Data de bloqueio da matriz; (: )
SISSEG;MATRIZ;17;N;10;DAT_BLOQUEIO_ERRO;DATE;7;Y;;2;1;16;NO;Data de bloqueio erro; (: )
SISSEG;MATRIZ;17;N;5;DAT_DESBLOQUEIO;DATE;7;Y;;1;0;17;NO;Data de desbloqueio da matriz; (: )
SISSEG;MATRIZ;17;N;8;DAT_ULTIMA_VERIFICACAO;DATE;7;Y;;6;11;6;NO;Data da �ltima verifica��o; (: )
SISSEG;MATRIZ;17;N;7;QTD_VERIFICACOES;NUMBER;22;Y;0;0;0;17;NO;Quantidade de verifica��es; (: )
SISSEG;MATRIZ;17;N;9;QTD_VERIFICACOES_ERRO;NUMBER;22;Y;0;2;3;8;NO;Quantidade de verifica��es erro; (: )
SISSEG;MATRIZ;17;N;1;SEQ_MATRIZ;NUMBER;22;N;0;3;17;0;NO;Sequencial da tabela;PK_MATRIZ (PRIMARY KEY: ENABLED)- SYS_C0059144 (C: ENABLED)
SISSEG;MATRIZ;17;N;2;SEQ_USUARIO;NUMBER;22;N;0;5;5;0;NO;Seq�encial do usu�rio dono da matriz;FK_TB_MATRIZ_R_USUARIO (FOREIGN KEY: ENABLED)- SYS_C0059145 (C: ENABLED)
SISSEG;MATRIZ;17;N;3;SEQ_USUARIO_DESBLOQUEIO;NUMBER;22;Y;0;5;5;0;NO;Seq�encial do usu�rio que desbloquear� a matriz;FK_TB_MATRIZ_R_USUARIO_B (FOREIGN KEY: ENABLED)
SISSEG;MATRIZ;17;N;4;STA_MATRIZ;VARCHAR2;1;Y;;2;3;0;NO;Status da matriz; (: )
SISSEG;MLOG$_PARAMETRO;0;N;5;CHANGE_VECTOR$$;RAW;255;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_PARAMETRO;0;N;1;COD_PARAMETRO;NUMBER;22;Y;0;0;0;0;NO;; (: )
SISSEG;MLOG$_PARAMETRO;0;N;3;DMLTYPE$$;VARCHAR2;1;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_PARAMETRO;0;N;4;OLD_NEW$$;VARCHAR2;1;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_PARAMETRO;0;N;2;SNAPTIME$$;DATE;7;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_PARAMETRO;0;N;6;XID$$;NUMBER;22;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;5;CHANGE_VECTOR$$;RAW;255;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;3;DMLTYPE$$;VARCHAR2;1;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;4;OLD_NEW$$;VARCHAR2;1;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;1;SEQ_TIPO_USUARIO;NUMBER;22;Y;0;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;2;SNAPTIME$$;DATE;7;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_TIPO_USUARIO;0;N;6;XID$$;NUMBER;22;Y;;0;0;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;5;CHANGE_VECTOR$$;RAW;255;Y;;4;5;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;3;DMLTYPE$$;VARCHAR2;1;Y;;2;2;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;4;OLD_NEW$$;VARCHAR2;1;Y;;2;2;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;1;SEQ_USUARIO;NUMBER;22;Y;0;6;38384;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;2;SNAPTIME$$;DATE;7;Y;;8;78;0;NO;; (: )
SISSEG;MLOG$_USUARIO;2272104;N;6;XID$$;NUMBER;22;Y;;11;306176;0;NO;; (: )
SISSEG;ORGAO_SUB_REDE;73;N;2;COD_ORGAO_LOCAL;NUMBER;22;Y;0;6;60;0;NO;�rg�o local da sub-rede.;FK_ORG_SUB_RED_R_ORG_LOC (FOREIGN KEY: ENABLED)
SISSEG;ORGAO_SUB_REDE;73;N;3;NUM_SUBREDE;NUMBER;22;Y;0;4;73;0;NO;N�mero da sub-rede: terceiro octeto de um endere�o ip.; (: )
