COD_CNPJ_N
1025405000147
1025406000191
10254648000148
10254676000165
10254744000196
10254805000115
10256177000107
10256273000155
10256416000129
10256649000121
10257226000126
10257226000398
10257226000479
10257226000550
10257824000103
10257867000180
10257879000105
10258170000124
10258258000146
10258641000102
10258763000190
10258763000271
10259700000159
1026008000190
10260249001676
10260557000115
10261325000262
10261445000189
10261619000103
10261647000120
10261720000245
10261722000153
10261891000193
10262522000115
10262524000104
10263335000237
10264188000139
10264343000117
10264381000170
10264543000170
10265124000152
10265336000130
10266035000120
10268816000154
10268979000218
10268979000307
10268979000480
10269606000180
10271200000132
10271217000190
10271309000170
10271513000190
10272093000167
10272139000148
10272281000195
10272382000166
10272489000295
10275200000100
10275498000159
1027589000184
1027591000153
1027615001065
10276256000180
10276275000106
10276527000105
10276620000101
10276943000103
10277427000195
1027784000104
10278211000144
10279722000180
10279907000195
10280066000489
10280275000260
1028159000187
10281677000107
10281696000125
10281869000105
10281878000104
10282409000100
10282661000291
10282661000372
10282776000103
10283419000151
10283565000187
10283983000174
10283983000255
10283983000336
10284382000186
10284382000267
10284482000102
10284543000131
10284724000249
10284850000112
10284850000384
10285046000158
10285098000124
10285114000260
10285143000221
10285590008931
10285590009075
10286133000120
10286165000125
10287207000142
10288094000280
10288144000149
10288392000190
10288438000170
10288461000165
10288461000246
10288502000113
10288617000108
10288831000164
10289086000178
10290632000190
10291115000136
10291429000139
10291527000176
10292024000115
10293320000130
10293524000171
10293524000252
1029405000115
1029419000139
10294313000153
10294731000140
10294731000221
1029483000110
10295006000197
10295062000121
10295203000106
10295203000297
10295515000110
10296013000103
10296240000139
10296863000101
10298246000145
10299052000164
10299149000177
10299166000104
10299286000101
10299489000106
10299763000139
10300145000161
10300285000130
10300494000183
10300596000107
10301930000139
10302059000198
10302106000101
10302121000141
10302240000102
10302457000104
10302638000130
10302638000211
10303003000158
10303013000193
10303066000104
10303728000146
10304144000195
10304629000260
10305896000170
10306022000138
10306236000104
10306334000818
10307103000233
10307103000314
10307298000130
10307298000211
10307298000300
10307797000128
10308472000160
10308512000173
10308645000140
10308820000107
10308850000105
10309951000281
10310663000166
10311417000129
10311815000145
10311839000102
10311978000128
10312014000102
10312322000120
10312706000223
10313073000197
10313246000177
10313738000243
10314945000131
10315132000166
10315209000289
10315348000121
10315864000156
10315864000237
10315983000109
10316385000154
10316466000154
10316676000223
10316676000304
10316676000576
10316676000657
10316746000162
10317397000101
10318292000169
10318602000145
10319040000154
10319067000147
10319284000307
10319420000199
10319501000199
1031991000132
10319925000153
10319969000183
1031998000154
1031999000107
10320022000273
10320456000273
10321315000275
10321333000176
10321363000182
10321569000102
10322586000164
10323556000172
10324170000185
10324228000190
10324475000197
10324530000149
10325001000160
103253000190
10325364000103
10325364000286
10325745000184
10326285000109
10326711000104
10327413000139
10327470000118
10327470000207
10327585000102
10327846000194
10328112000120
10330455000129
10330465000164
10330495000170
10330513000114
10330580000139
10330759000196
10331526000108
10332044000172
10332288000155
10332391000103
10333418000174
1033343000115
1033357000139
10333637000315
10333764000152
10334132000103
10334170000166
10334488000228
10334511000101
10335218000150
10335409000112
10336553000173
10336673000170
10336856000277
10336856000358
10337203000121
10338584000163
10339047000138
1033954000244
10339805000118
10341429000104
10341482000105
10341720000174
10342157000159
10343057000147
10343057000228
10343472000109
10343877000139
10343881000105
10343958000139
10344342000263
10344383000179
10344567000139
10345019000123
10345596000115
10345706000149
10345716000184
10345755000181
10346089000104
10346480000109
10347275000150
10347286000130
10347354000160
10347577000128
10347626000203
10348007000152
10349379000101
1034984000194
10350923000399
10351642000199
10351660000170
10351709000195
10351959000125
10352815000193
10352831000186
10352886000277
10352886000358
10352899000165
10352907000173
10353107000339
10353183000263
10353271000184
10354057000142
10354078000168
10354437000187
10354437000268
10354612000136
10355726000109
10355779000111
10355966000103
10356272000263
10356315000120
10356315000200
10356325000165
10357214000173
10357247000113
10357302000256
10358163000285
103582004552
10358420000106
10358423000131
10358457000126
10358457000207
10358475000108
10358733000156
10358788000166
10360620000195
10360680000108
10360726000199
10361635000178
10362180000105
10362208000104
10362375000155
10362560000140
10362720000150
10362865000151
10363081000148
10363128000173
10363271000165
10363537000170
10365521000104
10365654000172
10365654000253
10365654000334
10365783000160
10366401000113
10366401000202
10366431000120
10366543000180
10366600000121
10366834000179
10366934000103
10367120000185
10367270000199
10367411000173
10367552000196
10368321000105
1036849000188
10368526000182
10368672000108
10368987000155
10369228000107
10369301000140
10369489000127
10369489000208
10370313000195
10370386000187
10370485000169
10370693000168
10370814000171
10371256000169
10371314000154
10371894000180
10372290000158
10372407000284
10372407000365
10372495000133
10372619000180
10373413000175
10373594000130
10373594000210
10373694000166
10373701000120
10373777000155
10373868000190
10374107000234
10374486000181
10374569000170
10374619000110
10375157000155
10375200000182
10375303000142
10375534000156
1037573000152
1037574000288
10375866000130
10376998000187
10377118000197
10378496000195
10378778000192
10379260000173
10379431000164
10379436000197
10379785000109
10379823000123
10379852000195
10379861000186
10379903000189
10379914000169
10381093000103
10381102000158
10381507000196
10382072000102
10382163000130
10382329000118
10382380000120
10382484000134
10382554000154
10382711000121
10383213000101
10383222000194
10383422000147
10383433000127
10383433000208
10383433000399
10383433000470
10383433000550
10383433000631
10383433000712
10383433000801
10383433000984
10383433001018
10383433001107
10383433001280
10383433001360
10383433001441
10383433001522
10383433001603
10383433001794
10383433001875
10383433001956
10383433002090
10383433002170
10383784000138
10384139000130
10384345000140
10384964000134
10385583000250
10385605000100
10385704000264
10385714000119
10385879000190
10385888000181
10385891000103
10385897000172
10386035000164
10386423000145
10387103000100
10387115000134
103873000120
10387305000151
10387560000102
10387602000105
10387602000288
10387602000369
10387602000440
10387694000204
10387756000199
10387967000121
10388304000121
10388889000180
10388989000106
10389005000101
10389030000195
10389120000186
10389294000149
10389294000220
10389294000300
10389854000246
10389854000327
10390060000111
10390251000183
10390540000182
10390965000191
1039103000128
10391522000115
10391562000167
10391567000190
10391621000105
10391654000147
10391894000141
10391992000189
10392032000133
10392037000166
10392546000199
10393015000110
10393381000170
10393696000117
10394005000108
10394005000280
10394336000130
10394376000262
10394376000343
10394436000166
10394469000106
10394479000222
10394526000157
10394641000121
10394749000114
10394782000144
10394880000181
10395170000176
1039520000170
10395271000147
10395972000186
10396091000180
10396158000186
10396579000107
10396593000100
10396679000133
10396730000107
10396730000298
10396730000379
1039792000170
10398102000160
10398461000118
10399065000105
10399656000182
10399656000263
10399721000170
10399998000100
10400055000142
10400092000150
10401336000110
10401690000144
10402084000143
10402773000158
10402829000174
10403099000126
10404096000107
10405190000180
10405196000158
10405427000123
10405599000105
10406030000156
10406067000184
10408112000210
10408277000101
10408448000100
10408456000149
10408456000300
10409070000151
10409222000116
1040980000119
1040992000224
1040994000132
10410553000176
10410652000158
10410666000171
10410785000124
10411812000183
10411838000121
10411956000130
10413660000158
10413913000193
10414151000140
10414379000130
10414792000102
10415096000102
10415137000160
10416795000258
10416890000170
10416924000127
10417027000138
10417080000139
10417169000367
10417584000159
10417631000164
10417693000176
10417693000257
10417944000112
10417944000201
10417944000384
10417963000149
10418034000154
10418138000169
10418350000126
1041900000140
1041900000220
10420607000184
10421273000163
10422333000162
10422411000129
10422487000154
10422942000111
10423280000102
10425941000120
10426110000173
10426761000163
10426803000166
10427369000139
10427621000100
10427651000116
10427734000105
10428875000142
10429563000153
10430110000147
10430226000186
10430729000151
10430743000155
10431217000100
10431483000132
10431519000188
10432462000131
10432504000134
10432824000194
10434073000145
10434134000174
1043425000140
10435927000108
10435962000127
10435962000208
10435969000149
10435969000220
10436027000185
10436109000120
10436117000176
10436379000130
10436828000140
10437112000168
10437818000120
10438041000118
10438194000165
10438291000158
10439029000128
10439082000129
10439096000223
10439245000173
10439904000171
10440101000137
10440302000134
10440317000100
10440654000190
10440671000127
10440969000137
10441424000145
10441493000159
10441732000170
10441833000141
10442864000117
10442940000194
10443290000100
1044369000169
1044407000183
10444375000102
10444497000190
10444540000118
10445411000144
10445453000185
1044597000210
10446061000130
10446927000103
10447669000180
10447677000126
10448073000285
10448265000100
10448310000127
10448358000135
10448948000168
10448988000290
10448998000145
10449008000193
10449022000197
10449082000100
10449167000198
10449686000156
10449888000106
10450009000158
10450684000187
10450684000268
10450835000105
10451267000159
10451654000195
10451750000133
10452387000170
10453278000178
10453394000197
10453444000136
10454357000101
10454751000131
10454896000132
10455270000140
10455270000221
10455405000178
10455416000239
10455506000149
10455553000192
10455581000100
10455788000184
10456029000136
10456370000191
10456383000160
10458371000175
10458376000106
10458971000133
10459039000125
10459058000151
10459061000175
10459198000120
10459332000192
10459955000165
10460227000173
10460683000113
1046114000135
10461162000180
10461772000184
10462301000190
10462398000131
10462444000100
1046296000144
10462976000644
10463572000160
10463578000561
10463648000158
10463685000166
10464005000200
10464005000390
10464005000471
10464410000147
10464428000149
10464492000120
10464552000104
10464968000122
10465060000133
10465538000125
10465576000188
10465585000179
10465845000106
10465860000154
10466081000173
10466166000151
10466199000100
10466199000282
10466226000136
10466900000182
10466945000157
10466945000238
10466976000108
10467701000199
10467714000168
10467724000101
10467740000196
10468051000104
10468105000123
10468424000139
10469695000109
10469868000199
10469884000181
10470159000123
10470443000108
1047069000133
10470701000148
10470850000964
10470850001260
10470964000157
10471789000112
10471801000199
10471988000120
10472779000100
10473000000162
10473000000243
10473075000143
10473293000188
10473557000284
10473835000112
10473842000114
10474170000161
10475170000186
10475170000267
10475170000348
10475587000149
10475942000180
10476220000220
10476546000177
10476564000159
10476812000161
10478109000192
10478279000177
10478378000159
10478584000169
10478869000108
10478970000150
10479004000158
10479116000109
10479116000290
10479380000142
10479430000191
10479430000272
10479510000147
10479515000170
10479764000165
10480189000110
10480914000231
10481448000128
10481877000103
10482305000130
10482426000182
10482458000188
10482789000118
10482800000140
10483006000110
10483071000146
10483214000110
10483270000154
10483444001231
10483444001401
10483444001584
10483444001827
10483444001908
10483618000103
10483865000371
10483901000135
10483934000185
10484400000173
10484666000116
10484791000207
10485053000101
10485241000121
10485295000197
10485495000140
10485512000220
10485974000166
10486198000119
10486207000171
10486430000119
10486680000159
10486947000108
10487189000142
10487288000124
10487560000257
10487627000172
10488051000168
10488051000249
10488573000160
10488716000133
10488760000143
10489264000104
10490181013113
10490571000105
10490784000137
10490815000230
10490840000214
10490874000128
10490915000186
10491084000167
10491256000100
10491268000127
10491496000105
10491504000105
10491550000104
10491583000154
10491604000131
10491620000124
10491627000146
10491637000181
10491969000166
10492026000158
10492096000106
10492096000297
10492166000126
10492312000113
10492353000100
10492403000159
10492409000126
10492494000122
10492540000193
10492937000185
10492937000266
10493480000123
10493501000291
10493940000113
10494296000106
10494975000177
10494975000258
10495147000153
10495408000135
10495932000106
10495936000194
10495959000107
10496740000203
10497303000115
10497615000129
10497668000140
10497680000154
10498031000178
10498095000179
10498314000209
10498382000189
10498619000121
10498764000102
10498881000176
10499337000149
10499939000104
10499956000133
10500353000104
10500371000196
10500437000148
10501138000128
10501617000144
10501674000123
10501989000170
10502046000162
10502102000169
10502621000127
10502621000208
10502663000168
10502672000159
1050310000426
10503134000189
10503281000159
10503694000133
10503818000261
10503960000128
10504124000168
10504150000196
10504538000197
1050528000138
10505288000100
10505311000670
10505339000101
1050540000142
10505568000118
10505670000113
10505722000151
10505727000184
10505729000173
10505782000174
10506149000109
10506167000182
10506300000109
10506354000166
10506459000115
10506576000189
10506639000105
1050703000197
10507705000153
10507796000127
10507929000165
10508489000160
10508517000220
10508589000278
10508697000160
10509128000139
10509531000168
10509682000116
10509877000166
10510143000105
10510272000195
10510379000133
10510396000170
10510678000178
10511066000108
10511117000193
10511591000115
10511682000150
10512370000161
10512428000177
10512778000133
10512786000341
10512786000503
10513572000128
10513713000102
10513751000165
10513793000104
1051386000123
10514556000150
10515444000113
1051576000140
10515838000171
1051596000111
10516542000175
10516937000178
10517156000106
10517545000123
10517556000103
10517594000247
10517636000169
10517930000170
10518092000150
10518105000190
10518192000186
10518262000104
10518371000113
10518388000170
10518446000166
10518520000144
10518819000107
10519068000135
10519608000180
10519884000149
10520015000487
10520015000568
10520024000125
10520024000206
10520223000133
10520281000167
10520401000630
10521219000190
10521270000100
10521326000118
10521326000207
10521326000541
10521326000622
10521559000200
10521696000236
10522145000106
10522410000156
10523093000192
10523093000273
10523278000105
10523457000134
10523472000182
10525133000135
10525246000130
10525326000196
10526231000197
10526270000194
10526280000120
10527436000197
10527679000125
10527922000105
10527927000138
10527968000124
10527968000205
10527968000396
10527968000477
10527968000558
10527968000639
10528781000145
10528882000116
10529137000191
10529294000105
10529501000113
10529565000114
10530418000164
10530574000125
10530574000206
10530574000397
10530581000399
10530612000492
10530672000162
10530698000100
10530719000198
10532224000106
10532562000130
10532638000127
10532810000142
10533396000196
10533441000102
10533503000186
10533533000192
10534003000169
10534352000180
10534624000142
1053474000164
10534741000106
10534911000152
10534937000109
10534982000155
10535508000148
10535520000152
10535584000153
10535584000234
10535841000157
10535896000167
10535912000111
10536118000192
10536474000106
10536605000155
10536628000160
10536769000182
10536851000107
10536854000221
10536959000108
10537044000109
10537080000172
10537108000171
10537157000104
10537467000129
10537480000188
10537942000167
10538195000181
10538296000667
10538325000186
10538544000246
10538719000134
10538898000100
10538943000126
10539047000262
10539054000183
10539120000891
10539237000107
10539583001159
10539641000172
10539642000117
10539931000116
10539965000100
10539980000159
10540527000243
10540678000110
10541106000156
10541116000191
10541988000400
10542296000126
10542583000136
10542583000217
10543316000183
10543354000136
10543398000166
10543574000160
10543583000150
10543591000105
10544035000145
10544083000133
10544163000199
10544853000148
10545104000216
10545154000201
10545394000117
10545625000192
10546664000104
10546671000106
1054671000106
1054672000142
1054685000111
10548036000168
10548156000165
10548189000105
10548266000127
10548307000266
10548307000347
10548307000428
10548604000120
10549234000227
1054934000179
10550070000177
10550188000103
10550452000109
10550537000189
10550716000116
10551302000101
10551592000193
10552367000171
10552441000150
10552612000140
10553043000409
10553199000139
10553516000117
10553518000106
10554007000109
10554052000163
10554559000117
10556000000126
10556035000165
10557159000246
10557212000128
10557501000208
10558014000189
1055812000105
1055816000185
1055820000143
10558381000182
10558722000110
10558742000190
1055880000166
10558978000127
10559006000157
10559281000170
10559361000126
10559380000152
10559401000130
10559632000143
10562079000289
10562144000195
10562317000175
10562342000159
10562562000182
10562723000138
10562756000188
10562768000102
10562938000230
10563168000169
10563205000139
10563205000210
10564413000152
10564710000289
10564861000156
10564905000148
10564905000229
10564905000300
10564905000490
10565005000115
10565172000166
10565460000110
10565762000199
10566721000117
10566778000116
10566785000118
10566807000140
10566978000179
10566984000126
10566992000172
10567332000106
10567504000141
10567540000105
10567845000206
10568479000110
10568490000180
10568507000108
10568986000235
10568986000316
10568986000405
10568989000350
10568989000430
10569769000189
10569794000162
10569908000174
10570742000106
10570785000191
10570863000158
10571036000189
10571158000175
10571334000250
10571878000211
10571996000149
10572018000111
10572868000110
10572978000181
10573058000188
10573824000104
10573941000178
10574169000109
10574372000185
10574417000111
10574434000159
10574576000116
10575229000108
10575273000118
10575313000121
10575476000104
10576430000290
10576630000162
10576685000172
10577287000170
10577373000183
10577473000100
10579018000143
10579135000107
10579264000103
10579281000132
10579394000138
1057980000202
10580075000142
10580079000120
10580147000151
10580457000176
10580805000105
10580837000100
10581719000117
10582016000294
10582107000149
10582478000120
10583661000140
10583711000190
10583711000270
10583743000195
10583760000122
10583815000102
10583840000340
10584144000196
10584173000158
10584505000102
10584562000183
10585996000106
10586011000159
10586035000108
10586478000107
10586506000188
10586665000182
10586716000176
10586912000140
10588082000190
10588425000117
10588548000158
10588590000179
10588595001092
10588740000144
10588757000100
10588797000143
10588914000179
10588931000106
10588931000297
10588958000107
10588989000150
10589043000108
10589138000121
10589230000191
10589877000113
10589989000174
10590356000186
10590410000193
10590648000119
10590811000143
10591838000150
10592074000118
10592205000167
10592340000102
10592529000103
10593115000190
10593438000184
10593468000190
10593601000109
10594827000124
10594953000340
10594989000162
10594994000175
105952000170
10595468000200
10595541000163
10595588000127
10596085000176
10596293000175
10596863000127
10596960000209
10596974000133
10597083000100
10597140000142
10597316000166
10597452000156
10597523000110
10598009000108
10598145000190
10598310000103
10598531000181
10598818000101
10598909000147
10598998000121
10599083000130
10599167000174
10599675000152
10600439000109
10600713000140
10600811000187
10600822000167
10601157000207
10601386000140
10601605000191
10601762000105
10601882000102
10601903000181
10601996000144
10602049000178
10602623000198
10603101000100
10603211000172
10603236000176
1060332000124
1060357000128
10605861000157
10605912000140
1060617000165
10606750000165
10607219000107
10607413000192
10607490000223
10607532000145
10608726000165
10608733000167
10608931000120
10609289000285
10609646000124
10609891000131
10610500000107
10611029000163
10611916000131
10612209000160
10612391000159
10612435000140
10612563000194
10613835000170
10613852000108
10613863000198
10613885000158
10613935000105
10613957000167
10614158000105
10614776000155
10614884000128
10616734000153
10617039000106
10617401000149
10617430000100
10617446000113
10617855000110
10618347000156
10618490000148
10618500000145
10618598000130
10618730000104
10618891000106
10619045000100
10619140000104
10620258000225
10621047000126
10621054000128
10621087000178
10621116000100
10621740000107
10622178000128
10622243000115
10622419000309
10622463000149
10622609000156
10622612000170
10622706000149
10623124000187
10623124000268
10623699000108
10624367000130
10624442000243
10624552000124
10625124000116
10625810000197
10625810000359
10625941000174
10626830000182
10627035000109
10627392000177
10628032000190
10628235000186
10628669000186
10629028000146
10629229000143
10629427000107
10629518000142
10629598000136
10630170000103
10630844000170
10631458000100
10631488000290
10631528000112
10631567000110
10631719000265
10632357000146
10632410000109
10632418000175
10632634000110
10632717000100
10633318000163
10633361000129
10633462000108
10633462000280
10633462000361
10633552000190
10633846000112
10634701000136
10634879000187
10635354000166
10635477000105
10635708000172
10635728000143
10636707000223
10636988000214
10637129000169
10637370000430
10637468000226
10637608000185
10637608000266
10638390000183
10638750000147
10638942000153
10639324000128
10639543000107
10639654000113
10639655000249
10639957000136
10639993000108
10639993000280
10640146000155
10640922000117
10641515000205
10641515000477
10641534000150
10641562000178
10642143000150
10642332000123
10642461000111
10642552000157
10642773000125
10642939000103
10642939000294
10643053000184
10643081000100
10643105000112
10643158000133
10643234000100
10643637000150
10644063000134
10644380000150
10644498000189
10644786000133
10645371000184
10645928000187
10646169000258
10646169000339
10646169000410
10646195000103
10646239000197
10646329000188
10646402000111
1064644000106
10646477000100
10646561000116
10646575000130
10646832000133
10646877000108
10647284000166
10647297000135
10647489000141
10647778000140
10648992000111
10649043000237
10649166000197
10649500000102
10649578000127
10649750000142
10650564000123
10651213000137
1065156000113
1065164000160
1065167000101
10651733000140
10652115000629
10652312000133
10653431000100
10653452000126
10653524000135
10653783000166
10653838000138
10654260000134
10655976000156
10656202000140
10656264000151
10656452004410
10656452008245
10656568000119
10656798000188
10656907000167
1065691000174
10657646000108
10657763000163
10657769000130
10657820000295
10657820000376
10657940000101
10658608000161
10658608000242
10658614000119
10659479000126
10659791000110
10659797000197
10660109000109
1066122000143
10661297000190
10661314000199
10661870000165
10661870000246
10662246000182
10663058000250
10663058000330
10664584000153
10664835000108
10664921000102
10665335000182
10665369000177
10665475000150
10665827000259
10665829000167
10665853000104
10667163000186
10667891000350
10667891000430
10668096000114
10668524000109
10668536000133
10668814000152
10669530000180
10670083000180
10670092000170
10670484000130
10670551000116
10670892000191
10671177000173
10671500000109
10671611000115
10671960000137
10672569000238
10672650000137
10672943000114
10673189000137
10673378000100
10673428000159
10673909000164
10674316000112
10674325000103
10674387000115
10675620000184
10675956000147
10676359000137
10676762000166
10677198000104
10677230000143
10677440000131
10677604000120
10677659000130
10678426000152
10678579000108
10678743000179
10678758000137
10679395000154
10679508000111
10680322000182
10680776000153
10680883000262
10680978000103
10682324000100
10682324000291
10682757000166
10683132000119
10683172000160
10683302000165
10683370000124
10683370000205
10683587000134
10683694000162
10683812000132
10684174000174
10684239000181
10684266000154
10685050000103
10685091000108
10685274000115
10685274000204
10685580000151
10685796000117
10686345000102
10686409000248
10686584000154
10686646000128
10686796000131
10686796000212
10686879000120
10686909000107
10687073000238
10687073000408
10687073000742
10687202000107
10687328000181
10687567000212
10688092000106
10688523000126
10688613000117
10688683000175
10688974000163
10688993000190
10688998000112
10690299000107
10690874000171
10690909000172
10690929000143
10691158000109
10691216000102
10691259000180
10691340000160
10691397000169
10692449000111
10692587000109
10692587000281
10692850000151
10692924000150
10693236000376
10693574000146
1069399000120
1069416000129
10694250000122
10694475000189
10694659000149
10695530000236
10696379000250
1069726000143
10697279000168
10697805000190
10698841000178
10699565000162
10699572000164
10699926000170
10699934000206
10699983000150
10700015000116
10700067000192
10700167000208
10700200000100
10700282000193
10700324000196
10700324000277
10700327000120
10701659000129
10703997000108
10704007000148
10704007000229
10704056000180
10704108000119
10704113000474
10704606000161
10704710000237
10705148000185
10705635000148
10705654000174
10705734000120
10705795000278
10706203000151
10707443000170
10707908000274
10709209000182
10709242000102
10709257000251
10709858000183
10709886000109
10709949000119
10710448000233
10711120000150
10711241000100
10711332000138
10713396000178
10713524000264
10714373000188
10715002000110
10715182000130
10715737000144
10716503000111
10716885000183
10716932000199
10717141000183
10717144000117
10718999000162
10718999000243
10719019000146
10719389000183
10719871000202
1072120000167
1072128000123
1072152000162
10722036000132
10722446000183
10722456000119
10722938000179
1072300000220
10723157000107
10723224000185
10724474000725
10724474000997
10724535000169
10724548000138
10724558000173
10724754000229
10724911000115
10725029000194
1072512000126
1072524000150
10725449000170
10725449000332
10725449000413
10726485000159
10726485000230
10726510000102
10726796000118
10727441000143
10727588000133
10727999000390
10727999000471
10727999000552
10728667000169
10728961000170
10729675000120
10729686000100
10729748000183
10729878000116
10730256000108
10731562000169
10731611000244
10731649000136
10731759000106
10731905000195
10731919000109
10732093000364
10732093000445
10732093000526
10732093000607
10732093000798
10732290000111
10732291000166
10732662000100
10733163000137
10734902000105
10736240000102
10736765000148
10736979000114
10737106000126
10737106000207
10737397000152
10739143000173
10740060000102
10740099000111
10740119000154
10740174000144
10740294000141
10740461000154
10740489000191
10740748000184
10741612000199
10741636000148
10741636000229
10742127000130
10742391000173
10742521000178
10742662000190
10742717000162
10742865000268
1074287000167
1074302000177
10743134000237
1074321000101
10743236000171
10743236000252
10743809000167
10743914000104
10743950000160
10743986000143
10744698000103
10744897000111
10744930000103
10745098000160
10745579000175
1074584000102
10746009000108
10746242000182
10746542000161
10746563000187
10746849000162
10747147000101
10747962000324
10748001000172
10748105000187
10748469000167
10748856000101
10750007000184
10750980000101
10751046000104
10751169000137
10753025000110
10753409000132
10753409000213
10753409000302
10754103000109
10754458000190
10754464000147
10754474000182
10754546000191
10754738000106
10754888000101
10755516000108
10756451000107
10757187000398
10757434000275
10757440000141
10757542000167
10757591000108
10758120000106
10758226000100
10758284000133
10758406000191
10760425000152
10760464000311
10760545000150
10761100000194
10761333000197
10761995000167
10762358000105
10762385000188
10762450000175
10762469000111
10762774000103
10762864000102
10764667000114
10765223000101
10765515000136
10765543000749
10765565000113
10766230000110
10766412000190
10766421000181
10766829000153
10767871000199
10768263000107
10768309000180
10768601000100
10768795000136
10768815000179
10768868000190
10769117000198
10769242000106
10769285000183
10769308000150
10769689000177
1076976000100
10769885000222
10770248000195
10770289000181
10770599000104
10770615000150
1077068000131
1077075000133
10770756000173
10770770000177
10771048000157
10771107000197
10771212000126
10771395000180
10772561000162
10772867000976
10773753000193
10774904000128
10774904000209
10775154000109
10775304000184
10775343000181
10775348000104
10775568000138
10775603000119
10776561000130
10776662000292
10776678000114
10776709000137
10776790000155
10777215000177
10777453000182
10778072000118
10778093000133
10778598000106
10778844000111
10778883000119
10779085000292
10779413000170
10779675000134
10779856000160
10780077000185
10780243000143
10780392000102
10780452000197
10780842000167
10781230000199
10781252000230
10781274000119
10781438000108
10781589000166
10781589000247
10781613000167
10782385000140
10782530001598
10782817000112
10782817000201
10783186000156
10783303000181
10783704000131
10783722000113
10784285000152
10784285000233
10784285000314
10784517000172
10784744000106
10784800000102
10784850000181
10786009000123
10786136000122
10786337000120
10787329000106
10787335000155
10787782000104
10787947000148
10788128000115
10788128000204
10788145000152
10788338000103
10788677002052
10789693000105
10789965000169
10790109000123
10790271000141
10790630000160
10791902000147
10792145000126
10792157000150
10792183000189
10792191000125
10792199000191
10792201000122
10792206000155
10792212000102
10792215000146
10792499000170
10793319000175
10793489000150
10793534000257
10793539000107
10794167000125
10794572000143
10795002000178
10795017000136
10796117000187
10796154000195
1079622000110
1079634000144
1079646000179
10796543000110
10796785000104
10796927000800
10797143000120
10797287000186
10797424000182
10797831000190
10797932000160
10799241000104
10799461000120
10799593000232
10799593000313
10799637000143
10800286000143
10800304000197
10800345000183
10800382000191
10800513000130
10800736000106
10801196000177
10801243000182
10801531000137
