"OWNER";"TABLE_NAME";"COLUMN_ID";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"NULLABLE";"DATA_SCALE";"AVG_COL_LEN";"NUM_DISTINCT";"NUM_NULLS";"DENSITY";"DEFAULT_ON_NULL";"NUM_BUCKETS";"COMMENTS";"CONSTRAINTS"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";31;"NU_ENDERECO";"VARCHAR2";10;"Y";;4;1;0;1;"NO";1;"Numero do endereco do usuario";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";32;"NUM_RG";"NUMBER";22;"Y";0;2;1935;93007;0,000516795865633075;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";33;"TP_CONTA";"VARCHAR2";2;"Y";;3;2;34444;0,5;"NO";1;"Tipo de conta do usuário(CC - Conta Corrente, CP - Conta Poupança)";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";34;"TM_VALIDACAO";"TIMESTAMP(6)";11;"Y";6;1;0;95283;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";35;"FG_RFB_VALIDADO";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"Flag que indica se os dados do usuário foram validados junto as rotinas que acessam a Receita Federal do Brasil - (S/N)";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";36;"NU_VARIACAO";"NUMBER";22;"Y";0;2;86;94154;0,0116279069767442;"NO";1;"Número da variação da conta corrente do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";37;"NU_WHATSAPP";"VARCHAR2";9;"Y";;0;0;95283;0;"NO";0;"Número do WHATSAPP do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";38;"ID_INSTITUICAO";"NUMBER";22;"Y";0;2;183;94611;0,00546448087431694;"NO";1;"FK relacionada a APP_INSTITUICAO.ID_INSTITUICAO";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";39;"COD_MUNICIPIO";"NUMBER";22;"Y";0;2;255;94611;0,00392156862745098;"NO";1;"Codigo do Municipio no SETA";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_AUD";40;"COD_UF";"NUMBER";22;"Y";0;2;26;94611;0,0384615384615385;"NO";1;"Codigo da UF no SETA";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";1;"NU_CPF_USUARIO";"VARCHAR2";11;"N";;12;397600;0;0,00000251509054325956;"NO";1;"Número do CPF do usuário";"SYS_C00248056 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";2;"ID_USUARIO";"NUMBER";22;"N";0;5;398464;0;0,00000250963700610344;"NO";1;"FK relacionada a APP_USUARIO.ID_USUARIO";"SYS_C00248057 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";3;"NM_USUARIO";"VARCHAR2";250;"N";;28;385536;0;0,00000259379150066401;"NO";1;"Nome do usuário";"SYS_C00248058 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";4;"FT_USUARIO";"BLOB";4000;"Y";;8;0;868955;0;"NO";0;"Foto do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";5;"NM_ARQUIVO_FT";"VARCHAR2";5;"Y";;2;47;868801;0,0212765957446809;"NO";1;"Nome do arquivo(Extensão... Ex.: JPG, PNG, etc) de foto do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";6;"DT_NASCIMENTO";"DATE";7;"N";;8;26088;0;0,0000383318000613309;"NO";1;"Data de nascimento do usuário";"SYS_C00248059 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";7;"NU_CEP";"VARCHAR2";8;"Y";;4;13836;676649;0,0000722752240531945;"NO";1;"Número do CEP do endereço do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";8;"NM_NOME_MAE";"VARCHAR2";250;"N";;28;322528;0;0,00000310050600257962;"NO";1;"Nome da mãe do usuário";"SYS_C00248061 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";9;"NU_DDD_WHATSAPP";"VARCHAR2";4;"Y";;0;0;912580;0;"NO";0;"Número do DDD do WHATSAPP do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";10;"NU_WHATSAPP";"VARCHAR2";9;"Y";;0;0;912580;0;"NO";0;"Número do WHATSAPP do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";11;"ID_INSTITUICAO";"NUMBER";22;"Y";0;4;639;0;0,00156494522691706;"NO";1;"FK relacionada a APP_INSTITUICAO.ID_INSTITUICAO";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";12;"NU_AGENCIA";"VARCHAR2";4;"Y";;4;6358;224240;0,000157282164202579;"NO";1;"Número da agência do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";13;"DV_AGENCIA";"VARCHAR2";1;"Y";;0;0;912580;0;"NO";0;"Número do dígito verificador da agência do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";14;"NU_CONTA_CORRENTE";"NUMBER";22;"Y";0;5;207120;220086;0,00000482811896485129;"NO";1;"Número da conta corrente do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";15;"DV_CONTA_CORRENTE";"VARCHAR2";1;"Y";;2;24;226128;0,0416666666666667;"NO";1;"Número do dígito verificador da conta corrente do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";16;"NU_VARIACAO";"NUMBER";22;"Y";0;2;466;864326;0,00214592274678112;"NO";1;"Número da variação da conta corrente do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";17;"TP_CONTA";"VARCHAR2";2;"Y";;3;2;223929;0,5;"NO";1;"Tipo de conta do usuário(CC - Conta Corrente, CP - Conta Poupança)";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";18;"FG_RFB_VALIDADO";"VARCHAR2";1;"N";;2;1;0;1;"NO";1;"Flag que indica se os dados do usuário foram validados junto as rotinas que acessam a Receita Federal do Brasil - (S/N)";"SYS_C00248062 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";19;"TM_VALIDACAO_RFB";"DATE";7;"Y";;1;0;912580;0;"NO";0;"Data/Hora da validação dos dados do usuário junto as rotinas que acessam a Receita Federal do Brasil";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";20;"NU_IP_CADASTRO";"VARCHAR2";40;"Y";;12;4;221229;0,25;"NO";1;"Número do IP do computador no qual o usuário realizou o cadastro (caso o cadastro tenha sido realizado pelo computador)";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";21;"TM_INCLUSAO";"DATE";7;"N";;8;388192;0;0,00000257604484378864;"NO";1;"Data/Hora de inclusão do registro na tabela";"SYS_C00248063 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";22;"TM_ALTERACAO";"DATE";7;"Y";;5;492704;398698;0,00000202961615899201;"NO";1;"Data/Hora de alteração do registro na tabela";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";23;"ID_INSTITUICAO_BANCARIA";"NUMBER";22;"Y";0;3;150;239663;0,00666666666666667;"NO";1;"FK relacionada a NFP_INSTITUICAO_BANCARIA.ID_INSTITUICAO_BANCARIA";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";24;"TM_SENHA_ALTERACAO";"DATE";7;"Y";;2;118488;793936;0,00000843967321585308;"NO";1;"Data/Hora alteração senha (Campo utilizado para controlar o ajuste de senha)";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";25;"FG_ISENCAO_SORTEIO";"VARCHAR2";1;"Y";;2;2;0;0,000000547897170659011;"NO";2;"S - Participa do sorteio; N - Não Participa do sorteio";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";26;"TM_ISENCAO_SORTEIO";"DATE";7;"Y";;8;412032;0;0,000002;"NO";254;"Momento em que é feita a declaração de isenção ou não";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";27;"TM_HISTORICO";"DATE";7;"Y";;8;847232;0;0,000001;"NO";254;"Data/Hora da inclusão do histórico";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";28;"ID_HISTORICO";"NUMBER";22;"N";0;6;912580;0;0,00000109579434131802;"NO";1;"Sequencial da tabela";"NFPDADOSCAD_PK (PRIMARY KEY, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";29;"ST_NOTAS_IMPORTADAS";"VARCHAR2";1;"Y";;0;0;912580;0;"NO";0;"N - Notas Não Importadas, S - Notas Importadas";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";30;"FG_ACEITE_REGRAS_CAMPANHA";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"S - Aceito as Regras da Campanha, N - Não concordo com as Regas do Sorteio";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";31;"TM_ACEITE_REGRAS_CAMPANHA";"DATE";7;"Y";;8;390336;0;0,00000256189539268733;"NO";1;"Data/Hora de aceite das Regras da Campanha";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";32;"CD_USUARIO_INCLUSAO";"VARCHAR2";250;"Y";;13;42212;0;0,0000236899459869231;"NO";1;"Código do usuário que incluiu o registro na tabela";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";33;"CD_USUARIO_ALTERACAO";"VARCHAR2";250;"Y";;5;72496;625551;0,0000137938644890753;"NO";1;"Código do usuário que alterou o registro na tabela";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";34;"NU_ENDERECO";"VARCHAR2";10;"N";;4;1;0;1;"NO";1;"Numero do endereco do usuario";"SYS_C00248532 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";35;"TX_COMPLEMENTO";"VARCHAR2";250;"Y";;0;0;912580;0;"NO";0;"Complemento do endereco do usuario";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";36;"NUM_RG";"NUMBER";22;"Y";0;6;142128;393672;0,00000703591129123044;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";37;"COD_MUNICIPIO";"NUMBER";22;"Y";0;4;2558;166127;0,000390930414386239;"NO";1;"Codigo do Municipio no SETA";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";38;"COD_UF";"NUMBER";22;"Y";0;3;29;166127;0,0344827586206897;"NO";1;"Codigo da UF no SETA";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST";39;"FG_ACEITE_CEDER_DIREITO_IMAGEM";"CHAR";1;"Y";;2;2;79985;0,5;"NO";1;"Flag se indica se cede ou nao direito de imagem";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";1;"NU_CPF_USUARIO";"VARCHAR2";11;"N";;12;48296;0;0,000020705648500911;"NO";1;"";"SYS_C00251436 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";2;"ID_USUARIO";"NUMBER";22;"N";0;5;48528;0;0,0000206066600725354;"NO";1;"";"SYS_C00251437 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";3;"NM_USUARIO";"VARCHAR2";250;"N";;28;47712;0;0,0000209590878604963;"NO";1;"";"SYS_C00251438 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";4;"FT_USUARIO";"BLOB";4000;"Y";;7;0;81662;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";5;"NM_ARQUIVO_FT";"VARCHAR2";5;"Y";;2;6;81655;0,166666666666667;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";6;"DT_NASCIMENTO";"DATE";7;"N";;8;16674;0;0,0000599736116108912;"NO";1;"";"SYS_C00251439 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";7;"NU_CEP";"VARCHAR2";8;"Y";;9;11988;1626;0,0000834167500834168;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";8;"NM_NOME_MAE";"VARCHAR2";250;"N";;28;43892;0;0,000022783195115283;"NO";1;"";"SYS_C00251440 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";9;"NU_DDD_WHATSAPP";"VARCHAR2";4;"Y";;0;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";10;"NU_WHATSAPP";"VARCHAR2";9;"Y";;0;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";11;"ID_INSTITUICAO";"NUMBER";22;"Y";0;4;295;0;0,00338983050847458;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";12;"NU_AGENCIA";"VARCHAR2";4;"Y";;5;1447;19937;0,000691085003455425;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";13;"DV_AGENCIA";"VARCHAR2";1;"Y";;0;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";14;"NU_CONTA_CORRENTE";"NUMBER";22;"Y";0;5;31522;20152;0,0000317238753886175;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";15;"DV_CONTA_CORRENTE";"VARCHAR2";1;"Y";;2;18;20160;0,0555555555555556;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";16;"NU_VARIACAO";"NUMBER";22;"Y";0;2;158;76141;0,00632911392405063;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";17;"TP_CONTA";"VARCHAR2";2;"Y";;3;2;19881;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";18;"FG_RFB_VALIDADO";"VARCHAR2";1;"N";;2;1;0;1;"NO";1;"";"SYS_C00251441 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";19;"TM_VALIDACAO_RFB";"DATE";7;"Y";;1;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";20;"NU_IP_CADASTRO";"VARCHAR2";40;"Y";;15;1;0;1;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";21;"TM_INCLUSAO";"DATE";7;"N";;8;47628;0;0,0000209960527420845;"NO";1;"";"SYS_C00251442 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";22;"TM_ALTERACAO";"DATE";7;"Y";;5;36662;48176;0,0000272761987889368;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";23;"ID_INSTITUICAO_BANCARIA";"NUMBER";22;"Y";0;3;77;19087;0,012987012987013;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";24;"TM_SENHA_ALTERACAO";"DATE";7;"Y";;2;9282;75546;0,000107735401853049;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";25;"FG_ISENCAO_SORTEIO";"VARCHAR2";1;"Y";;2;2;0;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";26;"TM_ISENCAO_SORTEIO";"DATE";7;"Y";;8;49396;0;0,0000202445542149162;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";27;"TM_HISTORICO";"DATE";7;"Y";;8;84040;0;0,0000118990956687292;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";28;"ID_HISTORICO";"NUMBER";22;"N";0;5;84838;0;0,0000117871708432542;"NO";1;"";"NFPDADOSCAD_PK2 (PRIMARY KEY, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";29;"ST_NOTAS_IMPORTADAS";"VARCHAR2";1;"Y";;0;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";30;"FG_ACEITE_REGRAS_CAMPANHA";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";31;"TM_ACEITE_REGRAS_CAMPANHA";"DATE";7;"Y";;8;47628;0;0,0000209960527420845;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";32;"CD_USUARIO_INCLUSAO";"VARCHAR2";250;"Y";;13;3;0;0,333333333333333;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";33;"CD_USUARIO_ALTERACAO";"VARCHAR2";250;"Y";;2;1070;83253;0,000934579439252336;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";34;"NU_ENDERECO";"VARCHAR2";10;"N";;4;1;0;1;"NO";1;"";"SYS_C00251443 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";35;"TX_COMPLEMENTO";"VARCHAR2";250;"Y";;0;0;84838;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";36;"NUM_RG";"NUMBER";22;"Y";0;9;48700;0;0,0000205338809034907;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";37;"COD_MUNICIPIO";"NUMBER";22;"Y";0;2;96;83210;0,0104166666666667;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";38;"COD_UF";"NUMBER";22;"Y";0;2;9;83210;0,111111111111111;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP";39;"FG_ACEITE_CEDER_DIREITO_IMAGEM";"CHAR";1;"Y";;2;2;79985;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";1;"NU_CPF_USUARIO";"VARCHAR2";11;"N";;12;48096;0;0,000020791749833666;"NO";1;"";"SYS_C00251695 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";2;"ID_USUARIO";"NUMBER";22;"N";0;5;48324;0;0,0000206936511878156;"NO";1;"";"SYS_C00251696 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";3;"NM_USUARIO";"VARCHAR2";250;"N";;28;47488;0;0,0000210579514824798;"NO";1;"";"SYS_C00251697 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";4;"FT_USUARIO";"BLOB";4000;"Y";;7;0;81003;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";5;"NM_ARQUIVO_FT";"VARCHAR2";5;"Y";;2;6;80996;0,166666666666667;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";6;"DT_NASCIMENTO";"DATE";7;"N";;8;16654;0;0,0000600456346823586;"NO";1;"";"SYS_C00251698 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";7;"NU_CEP";"VARCHAR2";8;"Y";;9;11960;1597;0,0000836120401337793;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";8;"NM_NOME_MAE";"VARCHAR2";250;"N";;28;43688;0;0,0000228895806628822;"NO";1;"";"SYS_C00251699 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";9;"NU_DDD_WHATSAPP";"VARCHAR2";4;"Y";;0;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";10;"NU_WHATSAPP";"VARCHAR2";9;"Y";;0;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";11;"ID_INSTITUICAO";"NUMBER";22;"Y";0;4;295;0;0,00338983050847458;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";12;"NU_AGENCIA";"VARCHAR2";4;"Y";;5;1443;19757;0,000693000693000693;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";13;"DV_AGENCIA";"VARCHAR2";1;"Y";;0;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";14;"NU_CONTA_CORRENTE";"NUMBER";22;"Y";0;5;31426;19969;0,0000318207853369821;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";15;"DV_CONTA_CORRENTE";"VARCHAR2";1;"Y";;2;18;19977;0,0555555555555556;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";16;"NU_VARIACAO";"NUMBER";22;"Y";0;2;157;75519;0,00636942675159236;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";17;"TP_CONTA";"VARCHAR2";2;"Y";;3;2;19704;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";18;"FG_RFB_VALIDADO";"VARCHAR2";1;"N";;2;1;0;1;"NO";1;"";"SYS_C00251700 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";19;"TM_VALIDACAO_RFB";"DATE";7;"Y";;1;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";20;"NU_IP_CADASTRO";"VARCHAR2";40;"Y";;15;1;0;1;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";21;"TM_INCLUSAO";"DATE";7;"N";;8;47388;0;0,0000211023887904111;"NO";1;"";"SYS_C00251701 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";22;"TM_ALTERACAO";"DATE";7;"Y";;5;36121;48023;0,0000276847263364802;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";23;"ID_INSTITUICAO_BANCARIA";"NUMBER";22;"Y";0;3;77;18909;0,012987012987013;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";24;"TM_SENHA_ALTERACAO";"DATE";7;"Y";;2;9267;74867;0,000107909787417719;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";25;"FG_ISENCAO_SORTEIO";"VARCHAR2";1;"Y";;2;2;0;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";26;"TM_ISENCAO_SORTEIO";"DATE";7;"Y";;8;49136;0;0,000020351676978183;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";27;"TM_HISTORICO";"DATE";7;"Y";;8;83400;0;0,0000119904076738609;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";28;"ID_HISTORICO";"NUMBER";22;"N";0;5;84144;0;0,000011884388667047;"NO";1;"";"NFPDADOSCAD_PK_BKP2 (PRIMARY KEY, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";29;"ST_NOTAS_IMPORTADAS";"VARCHAR2";1;"Y";;0;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";30;"FG_ACEITE_REGRAS_CAMPANHA";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";31;"TM_ACEITE_REGRAS_CAMPANHA";"DATE";7;"Y";;8;47388;0;0,0000211023887904111;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";32;"CD_USUARIO_INCLUSAO";"VARCHAR2";250;"Y";;14;3;0;0,333333333333333;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";33;"CD_USUARIO_ALTERACAO";"VARCHAR2";250;"Y";;2;836;82887;0,00119617224880383;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";34;"NU_ENDERECO";"VARCHAR2";10;"N";;4;1;0;1;"NO";1;"";"SYS_C00251702 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";35;"TX_COMPLEMENTO";"VARCHAR2";250;"Y";;0;0;84144;0;"NO";0;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";36;"NUM_RG";"NUMBER";22;"Y";0;9;48468;0;0,0000206321696789634;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";37;"COD_MUNICIPIO";"NUMBER";22;"Y";0;2;96;82516;0,0104166666666667;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";38;"COD_UF";"NUMBER";22;"Y";0;2;9;82516;0,111111111111111;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_HIST_BKP2";39;"FG_ACEITE_CEDER_DIREITO_IMAGEM";"CHAR";1;"Y";;2;2;79985;0,5;"NO";1;"";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RENACH";1;"NU_CPF_USUARIO";"VARCHAR2";11;"Y";;0;0;0;0;"NO";0;"Número do CPF do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RENACH";2;"NM_USUARIO";"VARCHAR2";250;"Y";;0;0;0;0;"NO";0;"Nome do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RENACH";3;"DT_NASCIMENTO";"DATE";7;"Y";;0;0;0;0;"NO";0;"Data de nascimento do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RENACH";4;"NM_NOME_MAE";"VARCHAR2";250;"Y";;0;0;0;0;"NO";0;"Nome da mãe do usuário";" (, )"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RFB";1;"NU_CPF_USUARIO";"VARCHAR2";11;"N";;0;0;0;0;"NO";0;"Número do CPF do usuário";"SYS_C00248064 (CHECK, ENABLED)"
"SUANOTA";"NFP_DADOS_CADASTRAIS_RFB";2;"NM_USUARIO";"VARCHAR2";250;"N";;0;0;0;0;"NO";0;"Nome do usuário";"SYS_C00248065 (CHECK, ENABLED)"
